geo_level,geo_name,year,state_name,pct_black_alone,microsoft_broadband_usage_oct_2020,quartiles_microsoft_broadband_usage_oct_2020
county,"Harney County, Oregon",2022,Oregon,0.3,10.6,Bottom 25% of geographies
county,"Hinsdale County, Colorado",2022,Colorado,1,10.6,Bottom 25% of geographies
county,"Jefferson County, Montana",2022,Montana,0.3,10.6,Bottom 25% of geographies
county,"Spink County, South Dakota",2022,South Dakota,1.1,10.6,Bottom 25% of geographies
county,"Marlboro County, South Carolina",2022,South Carolina,49.4,10.6,Bottom 25% of geographies
county,"Carlisle County, Kentucky",2022,Kentucky,1.2,10.6,Bottom 25% of geographies
county,"Franklin County, Alabama",2022,Alabama,4.2,11.1,Bottom 25% of geographies
county,"Lincoln County, Oklahoma",2022,Oklahoma,1.9,11.1,Bottom 25% of geographies
county,"Colfax County, New Mexico",2022,New Mexico,0.8,11.1,Bottom 25% of geographies
county,"Union County, Indiana",2022,Indiana,0.6,11.1,Bottom 25% of geographies
county,"Deuel County, Nebraska",2022,Nebraska,0.1,11.1,Bottom 25% of geographies
county,"East Carroll Parish, Louisiana",2022,Louisiana,67,11.1,Bottom 25% of geographies
county,"Caswell County, North Carolina",2022,North Carolina,32,11.1,Bottom 25% of geographies
county,"Cumberland County, Illinois",2022,Illinois,0.1,11.6,Bottom 25% of geographies
county,"Rockcastle County, Kentucky",2022,Kentucky,0.1,11.6,Bottom 25% of geographies
county,"Johnson County, Nebraska",2022,Nebraska,5.5,11.6,Bottom 25% of geographies
county,"Tillman County, Oklahoma",2022,Oklahoma,7.2,11.6,Bottom 25% of geographies
county,"Sanilac County, Michigan",2022,Michigan,0.4,12.1,Bottom 25% of geographies
county,"Gallia County, Ohio",2022,Ohio,1.8,12.1,Bottom 25% of geographies
county,"Mellette County, South Dakota",2022,South Dakota,0.3,12.1,Bottom 25% of geographies
county,"Jefferson Davis Parish, Louisiana",2022,Louisiana,16.7,12.6,Bottom 25% of geographies
county,"George County, Mississippi",2022,Mississippi,7.7,13.1,Bottom 25% of geographies
county,"Claiborne County, Mississippi",2022,Mississippi,85.8,13.1,Bottom 25% of geographies
county,"Tunica County, Mississippi",2022,Mississippi,80.6,13.1,Bottom 25% of geographies
county,"Itawamba County, Mississippi",2022,Mississippi,6,13.1,Bottom 25% of geographies
county,"Bosque County, Texas",2022,Texas,2,13.1,Bottom 25% of geographies
county,"Roberts County, Texas",2022,Texas,0.4,13.6,Bottom 25% of geographies
county,"Callahan County, Texas",2022,Texas,1.2,13.6,Bottom 25% of geographies
county,"Bibb County, Alabama",2022,Alabama,20.7,13.6,Bottom 25% of geographies
county,"Greeley County, Nebraska",2022,Nebraska,0.6,13.6,Bottom 25% of geographies
county,"Lee County, South Carolina",2022,South Carolina,62.9,13.6,Bottom 25% of geographies
county,"Greer County, Oklahoma",2022,Oklahoma,5.7,13.6,Bottom 25% of geographies
county,"Berrien County, Georgia",2022,Georgia,10.3,13.6,Bottom 25% of geographies
county,"Huntington County, Indiana",2022,Indiana,0.9,14.1,Bottom 25% of geographies
county,"Webster County, Missouri",2022,Missouri,0.6,14.1,Bottom 25% of geographies
county,"Meade County, Kansas",2022,Kansas,0.9,14.1,Bottom 25% of geographies
county,"Randolph County, Arkansas",2022,Arkansas,1.4,14.1,Bottom 25% of geographies
county,"Benton County, Mississippi",2022,Mississippi,33.3,14.1,Bottom 25% of geographies
county,"Miller County, Missouri",2022,Missouri,1,14.1,Bottom 25% of geographies
county,"McCulloch County, Texas",2022,Texas,0.9,14.1,Bottom 25% of geographies
county,"Vinton County, Ohio",2022,Ohio,0.1,14.1,Bottom 25% of geographies
county,"Menard County, Illinois",2022,Illinois,0.9,14.1,Bottom 25% of geographies
county,"Mitchell County, Texas",2022,Texas,8.1,14.6,Bottom 25% of geographies
county,"Wilkinson County, Georgia",2022,Georgia,38.3,14.6,Bottom 25% of geographies
county,"Yoakum County, Texas",2022,Texas,1.6,14.6,Bottom 25% of geographies
county,"Monroe County, Missouri",2022,Missouri,3.5,14.6,Bottom 25% of geographies
county,"Iron County, Missouri",2022,Missouri,0.7,14.6,Bottom 25% of geographies
county,"Cherry County, Nebraska",2022,Nebraska,0.5,14.6,Bottom 25% of geographies
county,"Henry County, Missouri",2022,Missouri,0.7,15.1,Bottom 25% of geographies
county,"Mississippi County, Missouri",2022,Missouri,24.1,15.1,Bottom 25% of geographies
county,"Crockett County, Texas",2022,Texas,0.4,15.1,Bottom 25% of geographies
county,"West Feliciana Parish, Louisiana",2022,Louisiana,44.3,15.1,Bottom 25% of geographies
county,"Letcher County, Kentucky",2022,Kentucky,0.7,15.1,Bottom 25% of geographies
county,"Crawford County, Georgia",2022,Georgia,22,15.6,Bottom 25% of geographies
county,"Warren County, North Carolina",2022,North Carolina,47.7,15.6,Bottom 25% of geographies
county,"Early County, Georgia",2022,Georgia,52.9,15.6,Bottom 25% of geographies
county,"Knox County, Texas",2022,Texas,6,15.6,Bottom 25% of geographies
county,"Clark County, Missouri",2022,Missouri,0.2,16.2,Bottom 25% of geographies
county,"Preston County, West Virginia",2022,West Virginia,6.2,16.2,Bottom 25% of geographies
county,"Montgomery County, Missouri",2022,Missouri,1.7,17.2,Bottom 25% of geographies
county,"Sussex County, Virginia",2022,Virginia,54.8,17.2,Bottom 25% of geographies
county,"Grand Isle County, Vermont",2022,Vermont,1.1,18.2,Bottom 25% of geographies
county,"Washington County, Colorado",2022,Colorado,1.5,18.2,Bottom 25% of geographies
county,"Haywood County, Tennessee",2022,Tennessee,50.2,18.2,Bottom 25% of geographies
county,"Duplin County, North Carolina",2022,North Carolina,21.5,18.2,Bottom 25% of geographies
county,"Jeff Davis County, Georgia",2022,Georgia,15.6,18.2,Bottom 25% of geographies
county,"Gibson County, Indiana",2022,Indiana,1.8,18.2,Bottom 25% of geographies
county,"Greene County, Indiana",2022,Indiana,0.6,18.2,Bottom 25% of geographies
county,"Clark County, Idaho",2022,Idaho,0.5,19.2,Bottom 25% of geographies
county,"Tehama County, California",2022,California,1,19.2,Bottom 25% of geographies
county,"Adams County, Iowa",2022,Iowa,0.3,19.2,Bottom 25% of geographies
county,"Jefferson County, Arkansas",2022,Arkansas,56,19.2,Bottom 25% of geographies
county,"Deaf Smith County, Texas",2022,Texas,1.4,19.2,Bottom 25% of geographies
county,"Perry County, Mississippi",2022,Mississippi,11.6,1.2,Bottom 25% of geographies
county,"Camas County, Idaho",2022,Idaho,0,1.7,Bottom 25% of geographies
county,"Adams County, Ohio",2022,Ohio,0.5,16.7,Bottom 25% of geographies
county,"Carroll County, Indiana",2022,Indiana,0.7,16.7,Bottom 25% of geographies
county,"Metcalfe County, Kentucky",2022,Kentucky,1.9,16.7,Bottom 25% of geographies
county,"Cochran County, Texas",2022,Texas,6.8,16.7,Bottom 25% of geographies
county,"Red River County, Texas",2022,Texas,15.6,16.7,Bottom 25% of geographies
county,"Choctaw County, Mississippi",2022,Mississippi,29.2,16.7,Bottom 25% of geographies
county,"Wise County, Texas",2022,Texas,1.4,17.7,Bottom 25% of geographies
county,"Marshall County, Illinois",2022,Illinois,0.6,17.7,Bottom 25% of geographies
county,"Desha County, Arkansas",2022,Arkansas,47.6,18.7,Bottom 25% of geographies
county,"Harrison County, Missouri",2022,Missouri,1,18.7,Bottom 25% of geographies
county,"Miller County, Georgia",2022,Georgia,27.3,18.7,Bottom 25% of geographies
county,"Aleutians West Census Area, Alaska",2022,Alaska,3.9,2.3,Bottom 25% of geographies
county,"Tyler County, West Virginia",2022,West Virginia,0.7,2.8,Bottom 25% of geographies
county,"Treutlen County, Georgia",2022,Georgia,28.6,2.8,Bottom 25% of geographies
county,"Woodruff County, Arkansas",2022,Arkansas,27.5,3.3,Bottom 25% of geographies
county,"Jackson Parish, Louisiana",2022,Louisiana,25.7,3.3,Bottom 25% of geographies
county,"Glascock County, Georgia",2022,Georgia,10.6,3.3,Bottom 25% of geographies
county,"Casey County, Kentucky",2022,Kentucky,0.9,3.3,Bottom 25% of geographies
county,"Treasure County, Montana",2022,Montana,0,3.3,Bottom 25% of geographies
county,"Jim Hogg County, Texas",2022,Texas,0.5,3.8,Bottom 25% of geographies
county,"Nome Census Area, Alaska",2022,Alaska,1,3.8,Bottom 25% of geographies
county,"Crane County, Texas",2022,Texas,2.4,3.8,Bottom 25% of geographies
county,"Quitman County, Georgia",2022,Georgia,52.6,3.8,Bottom 25% of geographies
county,"Scott County, Arkansas",2022,Arkansas,1.2,4.1,Bottom 25% of geographies
county,"Dixie County, Florida",2022,Florida,8.2,4.1,Bottom 25% of geographies
county,"Hodgeman County, Kansas",2022,Kansas,0.1,4.6,Bottom 25% of geographies
county,"Hancock County, Kentucky",2022,Kentucky,0.9,5.1,Bottom 25% of geographies
county,"North Slope Borough, Alaska",2022,Alaska,1.8,5.1,Bottom 25% of geographies
county,"Clay County, West Virginia",2022,West Virginia,0.1,5.1,Bottom 25% of geographies
county,"Bienville Parish, Louisiana",2022,Louisiana,41.6,5.6,Bottom 25% of geographies
county,"Lander County, Nevada",2022,Nevada,3.5,5.6,Bottom 25% of geographies
county,"Shelby County, Texas",2022,Texas,16.2,5.6,Bottom 25% of geographies
county,"Lee County, Arkansas",2022,Arkansas,55.3,6.1,Bottom 25% of geographies
county,"Floyd County, Texas",2022,Texas,5.5,6.1,Bottom 25% of geographies
county,"McLean County, Kentucky",2022,Kentucky,1,6.1,Bottom 25% of geographies
county,"St. Helena Parish, Louisiana",2022,Louisiana,51.8,6.6,Bottom 25% of geographies
county,"Aleutians East Borough, Alaska",2022,Alaska,5.4,6.6,Bottom 25% of geographies
county,"Leake County, Mississippi",2022,Mississippi,39.8,6.6,Bottom 25% of geographies
county,"Coal County, Oklahoma",2022,Oklahoma,0.2,6.6,Bottom 25% of geographies
county,"Bollinger County, Missouri",2022,Missouri,0.6,6.6,Bottom 25% of geographies
county,"Harrison County, Ohio",2022,Ohio,2.9,7.1,Bottom 25% of geographies
county,"Saluda County, South Carolina",2022,South Carolina,23.1,7.1,Bottom 25% of geographies
county,"Wayne County, Mississippi",2022,Mississippi,37.9,7.1,Bottom 25% of geographies
county,"Worth County, Missouri",2022,Missouri,0.3,7.1,Bottom 25% of geographies
county,"Newton County, Mississippi",2022,Mississippi,31.4,7.1,Bottom 25% of geographies
county,"Martin County, Indiana",2022,Indiana,0.2,7.6,Bottom 25% of geographies
county,"Braxton County, West Virginia",2022,West Virginia,1,7.6,Bottom 25% of geographies
county,"Lipscomb County, Texas",2022,Texas,0.4,7.6,Bottom 25% of geographies
county,"Latimer County, Oklahoma",2022,Oklahoma,1.2,7.6,Bottom 25% of geographies
county,"Searcy County, Arkansas",2022,Arkansas,0.4,7.6,Bottom 25% of geographies
county,"Todd County, Kentucky",2022,Kentucky,8,7.6,Bottom 25% of geographies
county,"Hickory County, Missouri",2022,Missouri,0.2,8.2,Bottom 25% of geographies
county,"Jefferson County, Georgia",2022,Georgia,52.2,8.2,Bottom 25% of geographies
county,"Baylor County, Texas",2022,Texas,1.5,8.2,Bottom 25% of geographies
county,"Sherman County, Oregon",2022,Oregon,0.4,8.2,Bottom 25% of geographies
county,"Clarke County, Mississippi",2022,Mississippi,34.3,8.7,Bottom 25% of geographies
county,"Little River County, Arkansas",2022,Arkansas,18.6,8.7,Bottom 25% of geographies
county,"Summers County, West Virginia",2022,West Virginia,4.7,8.7,Bottom 25% of geographies
county,"Missaukee County, Michigan",2022,Michigan,0.5,8.7,Bottom 25% of geographies
county,"Wayne County, Missouri",2022,Missouri,1,8.7,Bottom 25% of geographies
county,"Clarke County, Alabama",2022,Alabama,45.5,9.2,Bottom 25% of geographies
county,"Pleasants County, West Virginia",2022,West Virginia,0.7,9.2,Bottom 25% of geographies
county,"Chickasaw County, Mississippi",2022,Mississippi,44.2,9.2,Bottom 25% of geographies
county,"Wayne County, Tennessee",2022,Tennessee,4.8,9.2,Bottom 25% of geographies
county,"Stone County, Missouri",2022,Missouri,0.2,9.7,Bottom 25% of geographies
county,"Blaine County, Nebraska",2022,Nebraska,0,9.7,Bottom 25% of geographies
county,"Irion County, Texas",2022,Texas,0,10.2,Bottom 25% of geographies
county,"Jackson County, Colorado",2022,Colorado,0.6,10.2,Bottom 25% of geographies
county,"Douglas County, Missouri",2022,Missouri,0.5,10.2,Bottom 25% of geographies
county,"Madison County, Missouri",2022,Missouri,1.1,10.2,Bottom 25% of geographies
county,"Ellis County, Oklahoma",2022,Oklahoma,0.2,10.2,Bottom 25% of geographies
county,"Mariposa County, California",2022,California,0.8,10.2,Bottom 25% of geographies
county,"Harlan County, Kentucky",2022,Kentucky,2.1,10.2,Bottom 25% of geographies
county,"Warren County, Indiana",2022,Indiana,0.1,10.2,Bottom 25% of geographies
county,"Clearwater County, Idaho",2022,Idaho,0.2,10.7,Bottom 25% of geographies
county,"Henry County, Alabama",2022,Alabama,25.3,10.7,Bottom 25% of geographies
county,"Forest County, Pennsylvania",2022,Pennsylvania,15.9,10.7,Bottom 25% of geographies
county,"Buckingham County, Virginia",2022,Virginia,32.2,10.7,Bottom 25% of geographies
county,"Wilcox County, Georgia",2022,Georgia,33.7,10.7,Bottom 25% of geographies
county,"Highland County, Virginia",2022,Virginia,0,11.2,Bottom 25% of geographies
county,"Oceana County, Michigan",2022,Michigan,0.9,11.2,Bottom 25% of geographies
county,"Niobrara County, Wyoming",2022,Wyoming,0.2,11.2,Bottom 25% of geographies
county,"Washington County, Kentucky",2022,Kentucky,5.5,11.7,Bottom 25% of geographies
county,"Giles County, Virginia",2022,Virginia,2.3,11.7,Bottom 25% of geographies
county,"Heard County, Georgia",2022,Georgia,8.5,11.7,Bottom 25% of geographies
county,"Atoka County, Oklahoma",2022,Oklahoma,3.2,11.7,Bottom 25% of geographies
county,"Calhoun County, Mississippi",2022,Mississippi,28.4,12.2,Bottom 25% of geographies
county,"Putnam County, Missouri",2022,Missouri,0.2,12.2,Bottom 25% of geographies
county,"Chautauqua County, Kansas",2022,Kansas,0.9,12.2,Bottom 25% of geographies
county,"Williamsburg County, South Carolina",2022,South Carolina,63.6,12.7,Bottom 25% of geographies
county,"Keweenaw County, Michigan",2022,Michigan,0,12.7,Bottom 25% of geographies
county,"Juniata County, Pennsylvania",2022,Pennsylvania,1.2,12.7,Bottom 25% of geographies
county,"Conway County, Arkansas",2022,Arkansas,11,12.7,Bottom 25% of geographies
county,"Toole County, Montana",2022,Montana,1.6,12.7,Bottom 25% of geographies
county,"Greene County, North Carolina",2022,North Carolina,32.3,12.7,Bottom 25% of geographies
county,"Iron County, Wisconsin",2022,Wisconsin,0.1,12.7,Bottom 25% of geographies
county,"Grant County, Oklahoma",2022,Oklahoma,2.2,12.7,Bottom 25% of geographies
county,"Moore County, Tennessee",2022,Tennessee,3.7,13.2,Bottom 25% of geographies
county,"Moody County, South Dakota",2022,South Dakota,0.8,13.2,Bottom 25% of geographies
county,"Cedar County, Missouri",2022,Missouri,0.3,13.2,Bottom 25% of geographies
county,"Colfax County, Nebraska",2022,Nebraska,3.3,13.2,Bottom 25% of geographies
county,"Perry County, Kentucky",2022,Kentucky,1,13.2,Bottom 25% of geographies
county,"Kiowa County, Oklahoma",2022,Oklahoma,3.6,13.2,Bottom 25% of geographies
county,"Blanco County, Texas",2022,Texas,0.2,13.2,Bottom 25% of geographies
county,"Liberty County, Florida",2022,Florida,15,13.7,Bottom 25% of geographies
county,"Lafayette County, Missouri",2022,Missouri,2.1,13.7,Bottom 25% of geographies
county,"West Carroll Parish, Louisiana",2022,Louisiana,15.4,13.7,Bottom 25% of geographies
county,"Rush County, Indiana",2022,Indiana,0.6,13.7,Bottom 25% of geographies
county,"Bates County, Missouri",2022,Missouri,2.1,14.2,Bottom 25% of geographies
county,"Crockett County, Tennessee",2022,Tennessee,11.1,14.2,Bottom 25% of geographies
county,"Jasper County, Mississippi",2022,Mississippi,54.7,14.7,Bottom 25% of geographies
county,"Calhoun County, South Carolina",2022,South Carolina,38.9,15.2,Bottom 25% of geographies
county,"Garza County, Texas",2022,Texas,9.4,15.2,Bottom 25% of geographies
county,"Weston County, Wyoming",2022,Wyoming,0.1,15.2,Bottom 25% of geographies
county,"Parke County, Indiana",2022,Indiana,1.9,15.2,Bottom 25% of geographies
county,"Haskell County, Oklahoma",2022,Oklahoma,0.5,15.2,Bottom 25% of geographies
county,"Murray County, Minnesota",2022,Minnesota,0.6,15.2,Bottom 25% of geographies
county,"Bullock County, Alabama",2022,Alabama,68.9,15.7,Bottom 25% of geographies
county,"Assumption Parish, Louisiana",2022,Louisiana,28.9,15.7,Bottom 25% of geographies
county,"Henry County, Indiana",2022,Indiana,2.4,15.7,Bottom 25% of geographies
county,"New Madrid County, Missouri",2022,Missouri,12.2,15.7,Bottom 25% of geographies
county,"Mora County, New Mexico",2022,New Mexico,0,16.4,Bottom 25% of geographies
county,"Winn Parish, Louisiana",2022,Louisiana,30.1,16.4,Bottom 25% of geographies
county,"Meigs County, Ohio",2022,Ohio,0.4,16.4,Bottom 25% of geographies
county,"Owen County, Kentucky",2022,Kentucky,1,16.4,Bottom 25% of geographies
county,"Clay County, Arkansas",2022,Arkansas,0.7,16.4,Bottom 25% of geographies
county,"Sheridan County, North Dakota",2022,North Dakota,0,16.4,Bottom 25% of geographies
county,"Stanley County, South Dakota",2022,South Dakota,0.3,16.4,Bottom 25% of geographies
county,"Turner County, Georgia",2022,Georgia,38.3,17.4,Bottom 25% of geographies
county,"Hitchcock County, Nebraska",2022,Nebraska,0.1,17.4,Bottom 25% of geographies
county,"Lincoln County, West Virginia",2022,West Virginia,0.1,17.4,Bottom 25% of geographies
county,"Iron County, Michigan",2022,Michigan,0.7,17.4,Bottom 25% of geographies
county,"Nicholas County, West Virginia",2022,West Virginia,0.1,17.4,Bottom 25% of geographies
county,"Armstrong County, Texas",2022,Texas,0.8,18.4,Bottom 25% of geographies
county,"Greenwood County, Kansas",2022,Kansas,0.5,18.4,Bottom 25% of geographies
county,"Owen County, Indiana",2022,Indiana,0.5,18.4,Bottom 25% of geographies
county,"Sherman County, Nebraska",2022,Nebraska,0.5,18.4,Bottom 25% of geographies
county,"Butte County, Idaho",2022,Idaho,0,18.4,Bottom 25% of geographies
county,"Swain County, North Carolina",2022,North Carolina,1.2,18.4,Bottom 25% of geographies
county,"Somerset County, Maryland",2022,Maryland,40.1,18.4,Bottom 25% of geographies
county,"Seminole County, Oklahoma",2022,Oklahoma,4.3,19.4,Bottom 25% of geographies
county,"Montague County, Texas",2022,Texas,0.8,19.4,Bottom 25% of geographies
county,"Lafayette County, Wisconsin",2022,Wisconsin,0.5,19.4,Bottom 25% of geographies
county,"Shannon County, Missouri",2022,Missouri,0.3,1.4,Bottom 25% of geographies
county,"Hardeman County, Texas",2022,Texas,3.3,1.9,Bottom 25% of geographies
county,"Swisher County, Texas",2022,Texas,8.1,16.9,Bottom 25% of geographies
county,"Mitchell County, Georgia",2022,Georgia,44.9,16.9,Bottom 25% of geographies
county,"Garvin County, Oklahoma",2022,Oklahoma,1.9,16.9,Bottom 25% of geographies
county,"Comanche County, Kansas",2022,Kansas,0.2,16.9,Bottom 25% of geographies
county,"Accomack County, Virginia",2022,Virginia,28.4,16.9,Bottom 25% of geographies
county,"Buffalo County, South Dakota",2022,South Dakota,0,16.9,Bottom 25% of geographies
county,"Ohio County, Indiana",2022,Indiana,0.3,16.9,Bottom 25% of geographies
county,"Tattnall County, Georgia",2022,Georgia,28.2,16.9,Bottom 25% of geographies
county,"Anderson County, Kansas",2022,Kansas,1,17.9,Bottom 25% of geographies
county,"Plumas County, California",2022,California,1.8,17.9,Bottom 25% of geographies
county,"Allamakee County, Iowa",2022,Iowa,1.7,18.9,Bottom 25% of geographies
county,"Dimmit County, Texas",2022,Texas,0.6,18.9,Bottom 25% of geographies
county,"Bath County, Virginia",2022,Virginia,4.8,18.9,Bottom 25% of geographies
county,"Randolph County, Alabama",2022,Alabama,19,16.1,Bottom 25% of geographies
county,"Schuyler County, Missouri",2022,Missouri,0.4,16.1,Bottom 25% of geographies
county,"Fulton County, Arkansas",2022,Arkansas,0.2,16.1,Bottom 25% of geographies
county,"Lake and Peninsula Borough, Alaska",2022,Alaska,2.2,16.1,Bottom 25% of geographies
county,"Vilas County, Wisconsin",2022,Wisconsin,0.5,16.1,Bottom 25% of geographies
county,"Crawford County, Missouri",2022,Missouri,0.5,17.1,Bottom 25% of geographies
county,"Greeley County, Kansas",2022,Kansas,0.2,17.1,Bottom 25% of geographies
county,"Price County, Wisconsin",2022,Wisconsin,0.2,17.1,Bottom 25% of geographies
county,"Marshall County, Minnesota",2022,Minnesota,0.3,17.1,Bottom 25% of geographies
county,"Osage County, Kansas",2022,Kansas,0.4,17.1,Bottom 25% of geographies
county,"Benton County, Missouri",2022,Missouri,0.7,17.1,Bottom 25% of geographies
county,"Wayne County, West Virginia",2022,West Virginia,0.9,18.1,Bottom 25% of geographies
county,"Fayette County, West Virginia",2022,West Virginia,4.5,18.1,Bottom 25% of geographies
county,"Osage County, Oklahoma",2022,Oklahoma,10.6,18.1,Bottom 25% of geographies
county,"Bedford County, Pennsylvania",2022,Pennsylvania,0.7,18.1,Bottom 25% of geographies
county,"Jackson County, Wisconsin",2022,Wisconsin,1.7,19.1,Bottom 25% of geographies
county,"Paulding County, Ohio",2022,Ohio,0.6,19.1,Bottom 25% of geographies
county,"Ottawa County, Oklahoma",2022,Oklahoma,1.2,19.1,Bottom 25% of geographies
county,"Furnas County, Nebraska",2022,Nebraska,0.3,19.1,Bottom 25% of geographies
county,"Clear Creek County, Colorado",2022,Colorado,2.3,19.1,Bottom 25% of geographies
county,"Carter County, Montana",2022,Montana,0,19.1,Bottom 25% of geographies
county,"Coleman County, Texas",2022,Texas,3.2,19.1,Bottom 25% of geographies
county,"Anderson County, Texas",2022,Texas,19.3,19.1,Bottom 25% of geographies
county,"Baker County, Georgia",2022,Georgia,34.1,2.2,Bottom 25% of geographies
county,"Kemper County, Mississippi",2022,Mississippi,61.8,2.7,Bottom 25% of geographies
county,"Benton County, Indiana",2022,Indiana,1.2,3.2,Bottom 25% of geographies
county,"St. Clair County, Missouri",2022,Missouri,0.5,3.2,Bottom 25% of geographies
county,"Ferry County, Washington",2022,Washington,0.2,3.2,Bottom 25% of geographies
county,"Perry County, Alabama",2022,Alabama,70.8,3.2,Bottom 25% of geographies
county,"Reynolds County, Missouri",2022,Missouri,1.7,3.7,Bottom 25% of geographies
county,"Gilchrist County, Florida",2022,Florida,3.2,4.9,Bottom 25% of geographies
county,"Lawrence County, Mississippi",2022,Mississippi,31.5,4.9,Bottom 25% of geographies
county,"Warren County, Georgia",2022,Georgia,59.7,4.9,Bottom 25% of geographies
county,"Tensas Parish, Louisiana",2022,Louisiana,52.5,5.4,Bottom 25% of geographies
county,"Covington County, Mississippi",2022,Mississippi,34.9,5.4,Bottom 25% of geographies
county,"Bristol Bay Borough, Alaska",2022,Alaska,0.4,5.4,Bottom 25% of geographies
county,"Crawford County, Indiana",2022,Indiana,0.8,5.4,Bottom 25% of geographies
county,"Grayson County, Virginia",2022,Virginia,5.5,5.4,Bottom 25% of geographies
county,"Union Parish, Louisiana",2022,Louisiana,24.1,5.4,Bottom 25% of geographies
county,"Butler County, Kentucky",2022,Kentucky,0.5,5.9,Bottom 25% of geographies
county,"Dallas County, Arkansas",2022,Arkansas,44.1,5.9,Bottom 25% of geographies
county,"Lincoln County, Kentucky",2022,Kentucky,1.8,6.4,Bottom 25% of geographies
county,"Northampton County, North Carolina",2022,North Carolina,54,6.4,Bottom 25% of geographies
county,"Granite County, Montana",2022,Montana,0,6.4,Bottom 25% of geographies
county,"Lewis County, Kentucky",2022,Kentucky,0,6.4,Bottom 25% of geographies
county,"Switzerland County, Indiana",2022,Indiana,0.3,6.9,Bottom 25% of geographies
county,"Franklin County, Arkansas",2022,Arkansas,0.6,6.9,Bottom 25% of geographies
county,"Webster County, Mississippi",2022,Mississippi,18.5,6.9,Bottom 25% of geographies
county,"Concho County, Texas",2022,Texas,4.2,6.9,Bottom 25% of geographies
county,"Marion County, Georgia",2022,Georgia,29.8,6.9,Bottom 25% of geographies
county,"Jack County, Texas",2022,Texas,3.9,6.9,Bottom 25% of geographies
county,"Hyde County, North Carolina",2022,North Carolina,28.6,6.9,Bottom 25% of geographies
county,"Simpson County, Mississippi",2022,Mississippi,35.1,7.4,Bottom 25% of geographies
county,"Dade County, Missouri",2022,Missouri,0.6,7.4,Bottom 25% of geographies
county,"Tallahatchie County, Mississippi",2022,Mississippi,61.5,7.4,Bottom 25% of geographies
county,"Esmeralda County, Nevada",2022,Nevada,0.2,7.4,Bottom 25% of geographies
county,"Harlan County, Nebraska",2022,Nebraska,0.1,7.4,Bottom 25% of geographies
county,"Pendleton County, West Virginia",2022,West Virginia,3.3,7.4,Bottom 25% of geographies
county,"McMullen County, Texas",2022,Texas,0,7.4,Bottom 25% of geographies
county,"Apache County, Arizona",2022,Arizona,0.9,7.4,Bottom 25% of geographies
county,"Torrance County, New Mexico",2022,New Mexico,2.2,7.4,Bottom 25% of geographies
county,"Van Buren County, Arkansas",2022,Arkansas,0.7,7.9,Bottom 25% of geographies
county,"Washington County, Missouri",2022,Missouri,1.7,7.9,Bottom 25% of geographies
county,"Stillwater County, Montana",2022,Montana,0.1,7.9,Bottom 25% of geographies
county,"Jefferson County, Florida",2022,Florida,32.1,7.9,Bottom 25% of geographies
county,"Pike County, Indiana",2022,Indiana,0.6,7.9,Bottom 25% of geographies
county,"Nowata County, Oklahoma",2022,Oklahoma,1.5,8.3,Bottom 25% of geographies
county,"Pawnee County, Oklahoma",2022,Oklahoma,0.6,8.3,Bottom 25% of geographies
county,"Upton County, Texas",2022,Texas,2.2,8.3,Bottom 25% of geographies
county,"Newton County, Arkansas",2022,Arkansas,0.1,8.3,Bottom 25% of geographies
county,"White Pine County, Nevada",2022,Nevada,7.3,8.3,Bottom 25% of geographies
county,"Sharkey County, Mississippi",2022,Mississippi,72.5,8.3,Bottom 25% of geographies
county,"Fulton County, Kentucky",2022,Kentucky,23.6,8.3,Bottom 25% of geographies
county,"Roger Mills County, Oklahoma",2022,Oklahoma,0.1,8.3,Bottom 25% of geographies
county,"Kusilvak Census Area, Alaska",2022,Alaska,0.8,8.8,Bottom 25% of geographies
county,"Robertson County, Kentucky",2022,Kentucky,0.3,8.8,Bottom 25% of geographies
county,"Hamilton County, Florida",2022,Florida,32.6,8.8,Bottom 25% of geographies
county,"Kewaunee County, Wisconsin",2022,Wisconsin,0.5,8.8,Bottom 25% of geographies
county,"Ashley County, Arkansas",2022,Arkansas,24.8,8.8,Bottom 25% of geographies
county,"Delta County, Texas",2022,Texas,8.8,8.8,Bottom 25% of geographies
county,"Luce County, Michigan",2022,Michigan,9.7,9.3,Bottom 25% of geographies
county,"Jones County, Texas",2022,Texas,10.9,9.3,Bottom 25% of geographies
county,"Webster County, Kentucky",2022,Kentucky,4.1,9.3,Bottom 25% of geographies
county,"Hartley County, Texas",2022,Texas,7.4,9.3,Bottom 25% of geographies
county,"Montgomery County, Arkansas",2022,Arkansas,0.7,9.3,Bottom 25% of geographies
county,"Harper County, Oklahoma",2022,Oklahoma,0,9.3,Bottom 25% of geographies
county,"Monroe County, Kentucky",2022,Kentucky,2.6,9.3,Bottom 25% of geographies
county,"Donley County, Texas",2022,Texas,6.6,9.3,Bottom 25% of geographies
county,"Montmorency County, Michigan",2022,Michigan,0.3,9.8,Bottom 25% of geographies
county,"Lane County, Kansas",2022,Kansas,0.5,9.8,Bottom 25% of geographies
county,"Luna County, New Mexico",2022,New Mexico,1.9,9.8,Bottom 25% of geographies
county,"Wright County, Missouri",2022,Missouri,0.2,9.8,Bottom 25% of geographies
county,"McNairy County, Tennessee",2022,Tennessee,5.9,9.8,Bottom 25% of geographies
