geo_level,geo_name,year,state_name,pct_black_alone,pop_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_22_pct_homeownership_black_alone,buckets_pct_change_16_to_22_pct_homeownership_black_alone
county,"Franklin County, Florida",2022,Florida,10.9,1342,80.7,82.6,61.7,17.9,48.4,Top 25% of geographies,-9.8,-5.0 or less
county,"Posey County, Indiana",2022,Indiana,1.3,320,80.7,81.5,43,96.8,33.6,Top 25% of geographies,-13.3,-5.0 or less
zcta,02322,2022,,20.8,986,80.7,80.7,78.4,97.7,68.6,51-75% of geographies,13.8,5.0 or more
zcta,36277,2022,,13.5,747,80.7,83.5,75.4,34.6,36.5,51-75% of geographies,-19.6,-5.0 or less
zcta,71048,2022,,46.9,61,80.7,46.7,99.9,,,51-75% of geographies,-0.1,No statistical change
zcta,79567,2022,,2,60,80.7,79,99.9,80.7,81.1,51-75% of geographies,-0.1,No statistical change
zcta,27959,2022,,1.5,46,80.7,81.3,46.1,0,80.7,51-75% of geographies,46.1,5.0 or more
zcta,70450,2022,,25.3,589,80.7,80.8,79.1,,,51-75% of geographies,2.6,0.1 to 4.9
county,"Quitman County, Georgia",2022,Georgia,52.6,1146,80.7,90.1,69.1,,100,Top 25% of geographies,-4.2,-0.1 to -4.9
zcta,92223,2022,,9.5,5841,80.7,83.6,73.3,87.7,73.4,51-75% of geographies,11.4,5.0 or more
zcta,46565,2022,,0.1,8,84.7,84.7,,,84.7,51-75% of geographies,,No comparable data available
zcta,71837,2022,,0.4,20,84.7,85.3,0,,,51-75% of geographies,,No comparable data available
zcta,68669,2022,,0,0,84.7,84.5,,,94.1,51-75% of geographies,,No comparable data available
zcta,50249,2022,,3.1,44,84.7,85,,,50.8,51-75% of geographies,,No comparable data available
zcta,65438,2022,,0,0,84.7,84.8,,,,51-75% of geographies,,No comparable data available
zcta,48618,2022,,2.4,120,84.7,85.3,0,,31.8,51-75% of geographies,,No comparable data available
zcta,06471,2022,,0.2,11,84.7,84.3,,96.8,58.7,51-75% of geographies,,No comparable data available
zcta,65074,2022,,0.8,22,84.7,84.4,100,50.8,100,51-75% of geographies,,No comparable data available
zcta,03751,2022,,0,0,84.7,84.7,,,,51-75% of geographies,,No comparable data available
zcta,58721,2022,,0,0,84.7,89.9,,0,,51-75% of geographies,,No comparable data available
zcta,92389,2022,,0,0,84.7,84.4,,99.7,99.9,51-75% of geographies,,No comparable data available
zcta,53183,2022,,0.1,3,84.7,85,,97.4,99.6,51-75% of geographies,,No comparable data available
zcta,66710,2022,,0,0,84.7,85.2,,,0,51-75% of geographies,,No comparable data available
zcta,62063,2022,,0,0,84.7,84.5,,,0,51-75% of geographies,,No comparable data available
zcta,83856,2022,,0,0,84.7,85.8,,100,0,51-75% of geographies,,No comparable data available
zcta,45684,2022,,0,0,84.7,84.7,,,,51-75% of geographies,,No comparable data available
zcta,88317,2022,,0,0,84.7,84.8,,,100,51-75% of geographies,,No comparable data available
zcta,13092,2022,,1.7,45,84.7,84.7,100,100,74.1,51-75% of geographies,,No comparable data available
zcta,66746,2022,,0,0,84.7,84.5,,,,51-75% of geographies,,No comparable data available
zcta,11949,2022,,3.2,428,84.7,85.7,50.8,57.7,99.2,51-75% of geographies,,No comparable data available
zcta,89007,2022,,0,0,84.7,100,,,,51-75% of geographies,,No comparable data available
zcta,53047,2022,,0,0,84.7,87.7,,,0,51-75% of geographies,,No comparable data available
zcta,48737,2022,,0,0,84.7,85,,99.7,,51-75% of geographies,,No comparable data available
zcta,83234,2022,,0,0,84.7,90.7,,100,100,51-75% of geographies,,No comparable data available
zcta,04108,2022,,0,0,84.7,87.3,,,65.9,51-75% of geographies,,No comparable data available
zcta,38573,2022,,0,0,84.7,84.5,,,,51-75% of geographies,,No comparable data available
zcta,73947,2022,,0,0,84.7,84.6,,,44,51-75% of geographies,,No comparable data available
zcta,64646,2022,,0,0,84.7,83.9,,,,51-75% of geographies,,No comparable data available
zcta,49728,2022,,0,0,84.7,85.7,,,,51-75% of geographies,,No comparable data available
zcta,43413,2022,,0,0,84.7,84,,,93.1,51-75% of geographies,,No comparable data available
zcta,16720,2022,,0,0,84.7,84.3,,,63.5,51-75% of geographies,,No comparable data available
zcta,78608,2022,,0,0,84.7,84.7,,,100,51-75% of geographies,,No comparable data available
zcta,67118,2022,,0,0,84.7,83.8,,,99.7,51-75% of geographies,,No comparable data available
zcta,50119,2022,,0,0,84.7,84.5,,97.7,,51-75% of geographies,,No comparable data available
zcta,08750,2022,,2.7,99,84.7,84.3,,95.3,55.6,51-75% of geographies,,No comparable data available
zcta,12155,2022,,0.4,7,84.7,84.5,100,,99.8,51-75% of geographies,,No comparable data available
zcta,59747,2022,,0,0,84.7,82,,,100,51-75% of geographies,,No comparable data available
county,"Valley County, Idaho",2022,Idaho,0.1,7,84.7,84.6,,84.7,77,Top 25% of geographies,,No comparable data available
zcta,61262,2022,,0,0,84.7,84.7,,,,51-75% of geographies,,No comparable data available
zcta,43332,2022,,0,0,84.7,84.8,,,0,51-75% of geographies,,No comparable data available
zcta,42350,2022,,0.2,3,84.7,86.6,,,0,51-75% of geographies,,No comparable data available
zcta,98593,2022,,0.8,11,84.7,84.4,,,64,51-75% of geographies,,No comparable data available
zcta,37362,2022,,0,0,84.7,83.2,,,100,51-75% of geographies,,No comparable data available
zcta,28702,2022,,0,0,84.7,84.7,,,,51-75% of geographies,,No comparable data available
zcta,56155,2022,,0.2,1,84.7,86.5,,,92.1,51-75% of geographies,,No comparable data available
zcta,64624,2022,,0,0,84.7,84.4,,,,51-75% of geographies,,No comparable data available
zcta,57791,2022,,0,0,84.7,83.3,,,0,51-75% of geographies,,No comparable data available
zcta,05048,2022,,0.1,3,84.7,84.5,,100,,51-75% of geographies,,No comparable data available
zcta,56516,2022,,0.6,2,84.7,87.3,,,99.7,51-75% of geographies,,No comparable data available
zcta,93518,2022,,2.8,25,84.7,83.6,100,,99.9,51-75% of geographies,,No comparable data available
zcta,66078,2022,,0,0,84.7,86,,96.8,100,51-75% of geographies,,No comparable data available
zcta,50578,2022,,0.7,5,84.7,84.5,,,100,51-75% of geographies,,No comparable data available
zcta,62885,2022,,8.9,33,84.7,79.9,100,,,51-75% of geographies,,No comparable data available
zcta,01524,2022,,3.9,239,84.7,86.7,50.8,,98.8,51-75% of geographies,,No comparable data available
zcta,28524,2022,,0,0,84.7,84.7,,,,51-75% of geographies,,No comparable data available
zcta,48445,2022,,0,0,84.7,85.7,,,93.1,51-75% of geographies,,No comparable data available
zcta,65770,2022,,0.1,2,84.7,82.8,,98.2,69.3,51-75% of geographies,,No comparable data available
zcta,99113,2022,,2.2,12,84.7,83,100,,99.3,51-75% of geographies,,No comparable data available
zcta,92036,2022,,1.6,48,84.7,87.2,,,74.5,51-75% of geographies,,No comparable data available
zcta,54966,2022,,0.3,7,84.7,84.6,,98.8,80.3,51-75% of geographies,,No comparable data available
zcta,51038,2022,,0.6,11,84.7,85.4,100,87,54.5,51-75% of geographies,,No comparable data available
zcta,58845,2022,,0,0,84.7,86,,,0,51-75% of geographies,,No comparable data available
zcta,33857,2022,,0,0,84.7,83.8,,,38.6,51-75% of geographies,,No comparable data available
zcta,84314,2022,,0,0,84.7,82.8,,99.7,100,51-75% of geographies,,No comparable data available
zcta,05830,2022,,0,0,84.7,84.7,,,,51-75% of geographies,,No comparable data available
zcta,71858,2022,,41.2,707,84.7,84.1,85.8,,,51-75% of geographies,11.5,5.0 or more
zcta,38871,2022,,2.3,54,84.7,84.1,96.8,,84.7,51-75% of geographies,15.5,5.0 or more
county,"Oceana County, Michigan",2022,Michigan,0.9,243,84.7,85.6,0,0,77.6,Top 25% of geographies,-40,-5.0 or less
zcta,40359,2022,,1.6,113,84.7,84.8,84.7,,48.4,51-75% of geographies,39.5,5.0 or more
county,"Burnett County, Wisconsin",2022,Wisconsin,0.7,114,84.7,85.7,84.7,63.5,94.1,Top 25% of geographies,3.9,0.1 to 4.9
zcta,01028,2022,,2.7,433,84.7,85.8,99.7,79.1,53.2,51-75% of geographies,20.2,5.0 or more
zcta,18037,2022,,0.8,61,84.7,87.3,84.7,84.7,66.4,51-75% of geographies,21.2,5.0 or more
zcta,06820,2022,,1.5,330,84.7,86.4,28.2,90.6,59.1,51-75% of geographies,28.2,5.0 or more
zcta,24983,2022,,0.2,4,84.7,86.2,0,,0,51-75% of geographies,-50.4,-5.0 or less
county,"Kanabec County, Minnesota",2022,Minnesota,0.4,66,84.7,85.5,28.2,100,35.3,Top 25% of geographies,-52.4,-5.0 or less
zcta,15456,2022,,10.5,240,84.7,83.8,97.8,,100,51-75% of geographies,-0.6,-0.1 to -4.9
zcta,60553,2022,,0.6,4,84.7,85.2,100,0,100,51-75% of geographies,1.2,0.1 to 4.9
zcta,50635,2022,,1,14,84.7,84.6,98.8,0,,51-75% of geographies,98.8,5.0 or more
zcta,66617,2022,,1.7,155,84.7,84.6,33.9,93.6,89.3,51-75% of geographies,33.9,5.0 or more
zcta,31720,2022,,62.2,216,84.7,88.3,82.3,,,51-75% of geographies,37.9,5.0 or more
zcta,29376,2022,,20,1771,84.7,91,66.6,76.6,83,51-75% of geographies,-12.7,-5.0 or less
zcta,75937,2022,,16.7,217,84.7,87.9,83.3,,99.4,51-75% of geographies,25.4,5.0 or more
zcta,63025,2022,,0.3,55,84.7,84.7,84.7,100,70.6,51-75% of geographies,-0.7,-0.1 to -4.9
zcta,72024,2022,,7.6,311,84.7,86.1,70.2,,,51-75% of geographies,53.3,5.0 or more
zcta,28701,2022,,1.1,59,84.7,84.4,0,,98.8,51-75% of geographies,-98.6,-5.0 or less
zcta,80126,2022,,1.2,507,84.7,84.7,76.3,96.4,79.8,51-75% of geographies,46.2,5.0 or more
zcta,34448,2022,,2.7,291,84.7,84.4,96.8,84.7,0,51-75% of geographies,-3.2,-0.1 to -4.9
zcta,72063,2022,,0.3,5,84.7,84.2,96.8,,,51-75% of geographies,-3.2,-0.1 to -4.9
zcta,98177,2022,,2.3,495,84.7,87.1,45.2,86.4,67,51-75% of geographies,8.8,5.0 or more
zcta,78132,2022,,2.9,1098,84.7,86.5,61.8,96.8,72.8,51-75% of geographies,-12.3,-5.0 or less
zcta,28468,2022,,3.4,160,84.7,86.3,72.9,100,12.1,51-75% of geographies,23.6,5.0 or more
zcta,76530,2022,,4.7,114,84.7,88.1,84.7,,68.2,51-75% of geographies,35.7,5.0 or more
zcta,53934,2022,,1.4,58,84.7,85.7,0,,100,51-75% of geographies,-83.9,-5.0 or less
zcta,39320,2022,,10.7,165,84.7,87.5,100,,,51-75% of geographies,32.1,5.0 or more
zcta,20646,2022,,24.2,5152,84.7,87.9,74.4,93.7,84.7,51-75% of geographies,21.3,5.0 or more
zcta,01532,2022,,3.3,515,84.7,90.2,30.1,77.3,50.2,51-75% of geographies,-3.1,-0.1 to -4.9
zcta,36751,2022,,100,416,84.7,,84.7,,,51-75% of geographies,-4.7,-0.1 to -4.9
zcta,31042,2022,,67.2,935,84.7,74.8,89.1,,,51-75% of geographies,6.2,5.0 or more
zcta,75603,2022,,32.6,2066,84.7,86.3,81.1,84.7,92.2,51-75% of geographies,11.9,5.0 or more
zcta,75770,2022,,14.3,365,84.7,82.7,93.2,98.8,94.1,51-75% of geographies,15.4,5.0 or more
zcta,31712,2022,,5.2,69,84.7,83.5,85.9,99.7,,51-75% of geographies,20.8,5.0 or more
zcta,72542,2022,,0.5,19,88.7,88.8,0,0,98.5,Top 25% of geographies,,No comparable data available
zcta,15920,2022,,0,0,88.7,88.6,,,,Top 25% of geographies,,No comparable data available
zcta,68404,2022,,0,0,88.7,92.9,,,,Top 25% of geographies,,No comparable data available
zcta,73043,2022,,0,0,88.7,81.6,,,,Top 25% of geographies,,No comparable data available
zcta,55933,2022,,0.4,1,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,04352,2022,,0,0,88.7,88.4,,,100,Top 25% of geographies,,No comparable data available
zcta,48074,2022,,0.1,7,88.7,88.8,,,50.7,Top 25% of geographies,,No comparable data available
zcta,04657,2022,,0,0,88.7,90.8,,0,0,Top 25% of geographies,,No comparable data available
zcta,44402,2022,,0,0,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,59731,2022,,0,0,88.7,88.4,,100,,Top 25% of geographies,,No comparable data available
zcta,80457,2022,,0,0,88.7,88.7,,,100,Top 25% of geographies,,No comparable data available
zcta,62994,2022,,0,0,88.7,90.2,,,15.4,Top 25% of geographies,,No comparable data available
zcta,43525,2022,,1.6,19,88.7,92,,,41.4,Top 25% of geographies,,No comparable data available
zcta,62061,2022,,0,0,88.7,89.4,,0,,Top 25% of geographies,,No comparable data available
zcta,43943,2022,,0,0,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,72732,2022,,0.5,28,88.7,89.4,,,77.8,Top 25% of geographies,,No comparable data available
zcta,41777,2022,,0,0,88.7,88.1,,,,Top 25% of geographies,,No comparable data available
zcta,73073,2022,,0,0,88.7,89.2,,,88.7,Top 25% of geographies,,No comparable data available
zcta,58233,2022,,0.4,1,88.7,88.1,,,100,Top 25% of geographies,,No comparable data available
zcta,76272,2022,,0.2,9,88.7,90.4,0,,62,Top 25% of geographies,,No comparable data available
zcta,78371,2022,,0,0,88.7,69.6,,,88.3,Top 25% of geographies,,No comparable data available
zcta,97018,2022,,2.5,44,88.7,88.6,98.6,100,47.5,Top 25% of geographies,,No comparable data available
zcta,58456,2022,,0,0,88.7,89.2,,,99.8,Top 25% of geographies,,No comparable data available
zcta,61864,2022,,0,0,88.7,88.6,,,,Top 25% of geographies,,No comparable data available
zcta,01368,2022,,0,0,88.7,88.4,,88.7,,Top 25% of geographies,,No comparable data available
zcta,49648,2022,,0.1,3,88.7,88.7,,,100,Top 25% of geographies,,No comparable data available
zcta,21717,2022,,0,0,88.7,88.7,,,100,Top 25% of geographies,,No comparable data available
zcta,76845,2022,,0,0,88.7,88.5,,,,Top 25% of geographies,,No comparable data available
zcta,04461,2022,,0,0,88.7,88,,99.1,0,Top 25% of geographies,,No comparable data available
zcta,84051,2022,,0,0,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,16212,2022,,0,0,88.7,88.4,,,100,Top 25% of geographies,,No comparable data available
zcta,62872,2022,,0,0,88.7,88.1,,,,Top 25% of geographies,,No comparable data available
zcta,56686,2022,,0,0,88.7,88.2,,,,Top 25% of geographies,,No comparable data available
zcta,56473,2022,,0.1,3,88.7,88.7,,,88.7,Top 25% of geographies,,No comparable data available
zcta,81044,2022,,0,0,88.7,91.3,,,87.5,Top 25% of geographies,,No comparable data available
zcta,13420,2022,,2.2,24,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,44427,2022,,0,0,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,49029,2022,,0.3,4,88.7,88.5,,,,Top 25% of geographies,,No comparable data available
zcta,28698,2022,,0.2,5,88.7,88.7,,,0,Top 25% of geographies,,No comparable data available
zcta,95650,2022,,0.1,10,88.7,90.3,,98.6,59.6,Top 25% of geographies,,No comparable data available
zcta,63538,2022,,3.3,6,88.7,88.1,,,,Top 25% of geographies,,No comparable data available
zcta,16342,2022,,0.8,20,88.7,90.2,,,12.7,Top 25% of geographies,,No comparable data available
zcta,49033,2022,,0,0,88.7,90,,98.6,0,Top 25% of geographies,,No comparable data available
zcta,54632,2022,,0.8,9,88.7,88.6,,0,,Top 25% of geographies,,No comparable data available
zcta,57057,2022,,0,0,88.7,88.1,,99.8,,Top 25% of geographies,,No comparable data available
zcta,74824,2022,,0.3,5,88.7,89.4,100,,65,Top 25% of geographies,,No comparable data available
zcta,56253,2022,,0,0,88.7,89.1,,,77,Top 25% of geographies,,No comparable data available
zcta,12936,2022,,0,0,88.7,88.8,,,,Top 25% of geographies,,No comparable data available
zcta,73650,2022,,0,0,88.7,90.1,,,52.2,Top 25% of geographies,,No comparable data available
zcta,24844,2022,,0,0,88.7,87.4,,,,Top 25% of geographies,,No comparable data available
zcta,42376,2022,,1,68,88.7,90.1,97.5,100,32.7,Top 25% of geographies,,No comparable data available
zcta,46058,2022,,0.3,7,88.7,88.3,,,91.3,Top 25% of geographies,,No comparable data available
zcta,61345,2022,,0.4,3,88.7,89.4,0,,88.7,Top 25% of geographies,,No comparable data available
zcta,75689,2022,,0,0,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,38568,2022,,0,0,88.7,90.4,,,,Top 25% of geographies,,No comparable data available
zcta,97760,2022,,0,0,88.7,88.3,,,94.6,Top 25% of geographies,,No comparable data available
zcta,47920,2022,,0,0,88.7,88.9,,,100,Top 25% of geographies,,No comparable data available
zcta,65630,2022,,0,0,88.7,88.5,,96.1,98.5,Top 25% of geographies,,No comparable data available
zcta,52165,2022,,0,0,88.7,89.2,,,,Top 25% of geographies,,No comparable data available
county,"Tyler County, West Virginia",2022,West Virginia,0.7,61,88.7,87.8,97.5,,99.4,Top 25% of geographies,,No comparable data available
zcta,63472,2022,,0.4,2,88.7,89.6,0,,,Top 25% of geographies,,No comparable data available
zcta,50543,2022,,0,0,88.7,88.7,,88.7,35.5,Top 25% of geographies,,No comparable data available
zcta,07924,2022,,0.8,63,88.7,88.1,96.8,100,63.4,Top 25% of geographies,,No comparable data available
zcta,57434,2022,,0,0,88.7,88.7,,,,Top 25% of geographies,,No comparable data available
zcta,17532,2022,,0.5,16,88.7,93.5,,0,26.1,Top 25% of geographies,,No comparable data available
zcta,24808,2022,,1.1,7,88.7,88.3,100,,99.7,Top 25% of geographies,0,No statistical change
zcta,40047,2022,,0.3,66,88.7,88.7,100,,65.3,Top 25% of geographies,0,No statistical change
zcta,06035,2022,,1.1,88,88.7,89.5,100,51.8,91.7,Top 25% of geographies,9.5,5.0 or more
zcta,14571,2022,,9.4,123,88.7,95.5,38.6,,,Top 25% of geographies,-60,-5.0 or less
zcta,29449,2022,,40,3040,88.7,91.7,84.4,100,78.8,Top 25% of geographies,6.8,5.0 or more
zcta,30206,2022,,8.3,270,88.7,88.6,87.2,,96.1,Top 25% of geographies,1.2,0.1 to 4.9
zcta,36481,2022,,64.6,155,88.7,100,82.2,,100,Top 25% of geographies,51.9,5.0 or more
zcta,39082,2022,,45.4,405,88.7,81.2,99.9,99.5,,Top 25% of geographies,14.2,5.0 or more
zcta,20105,2022,,9.6,3248,88.7,87.2,90.5,94.5,79.4,Top 25% of geographies,20.4,5.0 or more
zcta,21162,2022,,14.3,619,88.7,91.4,87,100,35.1,Top 25% of geographies,20.4,5.0 or more
zcta,11576,2022,,1.2,145,88.7,86,99.8,95.5,84.1,Top 25% of geographies,32.8,5.0 or more
zcta,48041,2022,,0.6,27,88.7,89.4,50.7,0,98.6,Top 25% of geographies,-49.3,-5.0 or less
zcta,19968,2022,,6.5,990,88.7,89.7,66.9,99.8,68.3,Top 25% of geographies,3.2,0.1 to 4.9
zcta,27370,2022,,2.5,376,88.7,88.8,86.1,100,88.7,Top 25% of geographies,11.3,5.0 or more
zcta,32343,2022,,87.5,3078,88.7,100,86.9,,99.8,Top 25% of geographies,14.3,5.0 or more
zcta,31798,2022,,22.7,325,88.7,86.1,99.9,,,Top 25% of geographies,0.1,0.1 to 4.9
zcta,32577,2022,,5.4,231,88.7,86.9,99.8,99.8,100,Top 25% of geographies,0.1,No statistical change
zcta,55374,2022,,1.1,181,88.7,88.5,99.8,88.7,98.6,Top 25% of geographies,-0.2,-0.1 to -4.9
zcta,98329,2022,,0.7,78,88.7,91.1,100,100,56.7,Top 25% of geographies,0.4,0.1 to 4.9
zcta,06897,2022,,1.8,338,88.7,89.8,36.3,87.5,78.7,Top 25% of geographies,-49.1,-5.0 or less
zcta,78737,2022,,2.4,597,88.7,87.6,99.2,94.8,92.8,Top 25% of geographies,6.2,5.0 or more
zcta,99516,2022,,2.6,569,88.7,91.8,97.5,53.2,78.8,Top 25% of geographies,13.4,5.0 or more
zcta,82838,2022,,0,0,92.7,92.2,,,,Top 25% of geographies,,No comparable data available
zcta,62427,2022,,0,0,92.7,92.8,,,,Top 25% of geographies,,No comparable data available
zcta,83217,2022,,0,0,92.7,91.8,,,98.8,Top 25% of geographies,,No comparable data available
zcta,05872,2022,,0,0,92.7,92.5,,,,Top 25% of geographies,,No comparable data available
zcta,44866,2022,,0,0,92.7,92.7,,,0,Top 25% of geographies,,No comparable data available
zcta,38452,2022,,2,16,92.7,92.6,97.1,,,Top 25% of geographies,,No comparable data available
zcta,55797,2022,,0,0,92.7,93.2,,,92.7,Top 25% of geographies,,No comparable data available
zcta,74528,2022,,3.9,5,92.7,100,,,,Top 25% of geographies,,No comparable data available
zcta,83869,2022,,0.1,7,92.7,93.2,,,87.4,Top 25% of geographies,,No comparable data available
zcta,02702,2022,,0.1,3,92.7,92.5,,,99.3,Top 25% of geographies,,No comparable data available
zcta,05088,2022,,0,0,92.7,92.7,,,,Top 25% of geographies,,No comparable data available
zcta,04860,2022,,0,0,92.7,92.3,,,98.8,Top 25% of geographies,,No comparable data available
zcta,04848,2022,,0.2,1,92.7,92.5,,,,Top 25% of geographies,,No comparable data available
zcta,80547,2022,,0,0,92.7,93.2,,100,46.3,Top 25% of geographies,,No comparable data available
zcta,50483,2022,,0,0,92.7,92.6,,92.7,100,Top 25% of geographies,,No comparable data available
zcta,84758,2022,,0,0,92.7,92.4,,,,Top 25% of geographies,,No comparable data available
zcta,88336,2022,,0,0,92.7,89.6,,,92.3,Top 25% of geographies,,No comparable data available
zcta,59053,2022,,0,0,92.7,92.7,,,92.7,Top 25% of geographies,,No comparable data available
zcta,26167,2022,,0,0,92.7,92.7,,,,Top 25% of geographies,,No comparable data available
zcta,56680,2022,,0,0,92.7,92.5,,,,Top 25% of geographies,,No comparable data available
zcta,49759,2022,,0.6,9,92.7,92.6,,,97.3,Top 25% of geographies,,No comparable data available
zcta,58570,2022,,0.2,1,92.7,94.6,,,,Top 25% of geographies,,No comparable data available
zcta,62939,2022,,0,0,92.7,92.5,,,100,Top 25% of geographies,,No comparable data available
zcta,49710,2022,,0,0,92.7,90.5,,,100,Top 25% of geographies,,No comparable data available
zcta,25108,2022,,0,0,92.7,92.7,,,,Top 25% of geographies,,No comparable data available
zcta,98253,2022,,0,0,92.7,93.1,,,100,Top 25% of geographies,,No comparable data available
zcta,89124,2022,,0.3,2,92.7,91.7,,100,80.5,Top 25% of geographies,,No comparable data available
zcta,57055,2022,,0,0,92.7,91.9,,,,Top 25% of geographies,,No comparable data available
zcta,16051,2022,,0,0,92.7,92.4,,,,Top 25% of geographies,,No comparable data available
zcta,59925,2022,,0.2,4,92.7,94.9,,99.3,98.5,Top 25% of geographies,,No comparable data available
zcta,97042,2022,,0,0,92.7,93.3,,75.5,92.7,Top 25% of geographies,,No comparable data available
zcta,54838,2022,,1.8,22,92.7,92.8,,,,Top 25% of geographies,,No comparable data available
zcta,48626,2022,,0.3,15,92.7,92.6,,,,Top 25% of geographies,,No comparable data available
zcta,56678,2022,,0,0,92.7,92.4,,,100,Top 25% of geographies,,No comparable data available
zcta,49762,2022,,0,0,92.7,91.9,,,100,Top 25% of geographies,,No comparable data available
zcta,70431,2022,,0,0,92.7,92.3,,100,92.7,Top 25% of geographies,,No comparable data available
zcta,66868,2022,,0,0,92.7,92.4,,,92.7,Top 25% of geographies,,No comparable data available
zcta,14864,2022,,0,0,92.7,92.5,,,,Top 25% of geographies,,No comparable data available
zcta,52543,2022,,0,0,92.7,92.7,,,,Top 25% of geographies,,No comparable data available
zcta,15665,2022,,0,0,92.7,92.6,,,,Top 25% of geographies,,No comparable data available
zcta,48884,2022,,0.2,10,92.7,92.8,,,100,Top 25% of geographies,,No comparable data available
zcta,37710,2022,,0,0,92.7,92.7,,,0,Top 25% of geographies,,No comparable data available
zcta,73842,2022,,1,4,92.7,93.6,99.3,0,0,Top 25% of geographies,,No comparable data available
zcta,07439,2022,,0.4,8,92.7,93.5,,0,92,Top 25% of geographies,,No comparable data available
zcta,26408,2022,,0.7,18,92.7,94.9,100,,97.6,Top 25% of geographies,0,No statistical change
zcta,06524,2022,,2.4,127,92.7,92.2,100,100,98.5,Top 25% of geographies,0,No statistical change
zcta,75692,2022,,12.9,623,92.7,93.5,85.5,92.7,84.9,Top 25% of geographies,18,5.0 or more
zcta,15668,2022,,0.3,47,92.7,92.7,0,100,87.3,Top 25% of geographies,-100,-5.0 or less
zcta,23876,2022,,27.7,54,92.7,90.1,100,,,Top 25% of geographies,5.8,5.0 or more
zcta,89508,2022,,0.9,125,92.7,92.7,92.7,100,87.5,Top 25% of geographies,-7.3,-5.0 or less
zcta,36752,2022,,32.3,349,92.7,90.5,96.5,,,Top 25% of geographies,15.6,5.0 or more
zcta,07876,2022,,2,187,92.7,93.3,99.6,82.2,94.8,Top 25% of geographies,0.3,0.1 to 4.9
zcta,21048,2022,,3.1,305,92.7,93.1,85,69.6,99.1,Top 25% of geographies,-9.2,-5.0 or less
zcta,10983,2022,,1.9,105,92.7,92.9,0,99.6,91.5,Top 25% of geographies,-92.4,-5.0 or less
zcta,07064,2022,,10.6,429,92.7,87.4,99.7,96.2,94.1,Top 25% of geographies,29.3,5.0 or more
zcta,72142,2022,,27.1,580,92.7,94.9,84.9,,97.7,Top 25% of geographies,-3.1,-0.1 to -4.9
zcta,85331,2022,,1,301,92.7,92.3,100,100,86,Top 25% of geographies,14.9,5.0 or more
zcta,29051,2022,,78.5,267,92.7,88.2,94.2,,,Top 25% of geographies,24.8,5.0 or more
zcta,21047,2022,,2.1,278,96.7,97,100,99.8,100,Top 25% of geographies,,No comparable data available
zcta,03745,2022,,0,0,96.7,95.9,,,,Top 25% of geographies,,No comparable data available
zcta,76566,2022,,0,0,96.7,96.4,,,100,Top 25% of geographies,,No comparable data available
zcta,16110,2022,,0,0,96.7,96.7,,,,Top 25% of geographies,,No comparable data available
zcta,72617,2022,,0,0,96.7,96.7,,,,Top 25% of geographies,,No comparable data available
zcta,15460,2022,,0,0,96.7,96.7,,,,Top 25% of geographies,,No comparable data available
zcta,48438,2022,,0.5,40,96.7,96.6,,,96.7,Top 25% of geographies,,No comparable data available
zcta,78591,2022,,0,0,96.7,99.9,,,96.7,Top 25% of geographies,,No comparable data available
zcta,07946,2022,,0,1,96.7,97.2,,99.6,77.9,Top 25% of geographies,,No comparable data available
zcta,87722,2022,,0,0,96.7,100,,,96.3,Top 25% of geographies,,No comparable data available
zcta,04417,2022,,0,0,96.7,96.7,,,,Top 25% of geographies,,No comparable data available
zcta,17920,2022,,0,0,96.7,96.7,,,,Top 25% of geographies,,No comparable data available
zcta,67051,2022,,0,0,96.7,96.6,,,98.6,Top 25% of geographies,,No comparable data available
zcta,71970,2022,,0,0,96.7,96,,,99.1,Top 25% of geographies,,No comparable data available
zcta,66093,2022,,0,0,96.7,96.7,,,,Top 25% of geographies,,No comparable data available
zcta,58711,2022,,0,0,96.7,96.7,,,,Top 25% of geographies,,No comparable data available
zcta,05441,2022,,0,0,96.7,99.9,,,99.5,Top 25% of geographies,,No comparable data available
zcta,21723,2022,,2.2,15,96.7,93.7,100,99.9,,Top 25% of geographies,0.3,0.1 to 4.9
zcta,21738,2022,,2.1,81,96.7,96.4,96.7,100,,Top 25% of geographies,-3.3,-0.1 to -4.9
zcta,05675,2022,,0.4,4,96.7,96.7,96.7,,96.7,Top 25% of geographies,-3.3,-0.1 to -4.9
zcta,27054,2022,,12.6,255,96.7,98.9,84,,,Top 25% of geographies,-15.2,-5.0 or less
zcta,33478,2022,,1.1,164,96.7,96.5,96.7,96.7,100,Top 25% of geographies,41.2,5.0 or more
zcta,08056,2022,,1.7,90,96.7,96.3,100,99.9,100,Top 25% of geographies,0.1,No statistical change
